title,published_at,content,url,source_name,domain,sub_domain,crawled_at,category,category_method
Alibaba Bans Employees From Using Claude,2026-07-03,"Alibaba Bans Employees From Using Claude — The Information
Read this briefing for free",https://www.theinformation.com/briefings/alibaba-bans-employees-using-claude,the information,综合科技,科技金融,2026-07-04T15:08:16+00:00,,
Freshfields’ Anthropic Win; A Squeeze of Lime Returns,2026-07-03,Subscribe to unlock,https://www.theinformation.com/newsletters/dealmaker/freshfields-anthropic-win-squeeze-lime-returns,the information,综合科技,科技金融,2026-07-04T15:08:22+00:00,,
Google Loses Fight Against Record €4.1 billion Android Antitrust Fine,2026-07-03,"Google Loses Fight Against Record €4.1 billion Android Antitrust Fine — The Information
Read this briefing for free",https://www.theinformation.com/briefings/google-loses-fight-record-4-1-billion-android-antitrust-fine,the information,综合科技,科技金融,2026-07-04T15:08:29+00:00,,
Kuaishou Announces Kling AI Video Unit’s Fundraising at $15 Billion Valuation,2026-07-03,"Kuaishou Announces Kling AI Video Unit’s Fundraising at $15 Billion Valuation — The Information
Read this briefing for free",https://www.theinformation.com/briefings/kuaishou-announces-kling-ai-video-units-fundraising-15-billion-valuation,the information,综合科技,科技金融,2026-07-04T15:08:18+00:00,,
Microsoft Memo Details AI App Overhaul to ‘Earn the Right to Exist’,2026-07-03,Subscribe to unlock,https://www.theinformation.com/articles/microsoft-memo-details-ai-app-overhaul-earn-right-exist,the information,综合科技,科技金融,2026-07-04T15:08:30+00:00,,
Nvidia and the Neocloud Gold Rush,2026-07-03,Subscribe to unlock,https://www.theinformation.com/newsletters/the-briefing/nvidia-neocloud-gold-rush,the information,综合科技,科技金融,2026-07-04T15:08:20+00:00,,
Nvidia’s Longtime Sales Chief Retires,2026-07-03,"Nvidia’s Longtime Sales Chief Retires — The Information
Read this briefing for free",https://www.theinformation.com/briefings/nvidias-longtime-sales-chief-retires,the information,综合科技,科技金融,2026-07-04T15:08:32+00:00,,
OpenAI Has Discussed Size of Stake U.S. Government Could Take,2026-07-03,"OpenAI Has Discussed Size of Stake U.S. Government Could Take — The Information
Read this briefing for free",https://www.theinformation.com/briefings/openai-discussed-size-stake-u-s-government-take,the information,综合科技,科技金融,2026-07-04T15:08:34+00:00,,
Palantir CEO Says Some U.S. Government Customers Switched to Open Source AI,2026-07-03,Subscribe to unlock,https://www.theinformation.com/newsletters/applied-ai/palantir-ceo-says-u-s-government-customers-switched-open-source-ai,the information,综合科技,科技金融,2026-07-04T15:08:23+00:00,,
SoftBank Plans to Rent AI Computing Capacity to U.S. Companies,2026-07-03,"SoftBank Plans to Rent AI Computing Capacity to U.S. Companies — The Information
Read this briefing for free",https://www.theinformation.com/briefings/softbank-plans-rent-ai-computing-capacity-u-s-companies,the information,综合科技,科技金融,2026-07-04T15:08:25+00:00,,
Tesla Caps Employee AI Spend at $200 per Week After Adoption Push,2026-07-03,Subscribe to unlock,https://www.theinformation.com/articles/tesla-caps-employee-ai-spend-200-per-week-adoption-push,the information,综合科技,科技金融,2026-07-04T15:08:27+00:00,,
4分22秒完成换电！新能源重卡可以“极速补能”--中国能源新闻网,2026-07-03,"4分22秒完成换电！新能源重卡可以“极速补能”--中国能源新闻网
中电传媒股份有限公司主办
4分22秒完成换电！新能源重卡可以“极速补能”
机械臂精准对位、电池舱平稳切换、仪表盘瞬间亮起……在武汉经济技术开发区中铁伊通零碳综合物流园内，一辆新能源重卡缓缓驶入宁德时代骐骥换电站，无需司机下车，全自动换电系统便完成了电池更换的全过程。当车辆平稳驶出换电站时，仅用时4分22秒。
在武汉经济技术开发区中铁伊通零碳综合物流园内，一辆新能源重卡正在进行电池更换。(主办方供图)
近日，第五届“流动中国”主题活动媒体团走进中铁伊通零碳综合物流园。园区具备光伏储能发电、新能源换电重卡及换电站、丙二类电池仓库、具备危险品发运资质的铁路专用线等物流基础服务能力。
据了解，光伏储能为换电站及园区运营提供高效清洁能源，每年可节约1574.4吨标准煤，减少二氧化碳排放4785.6吨，真正实现园区内零排放。
园区内配备的全球首座汽车零部件物流领域新能源重卡底盘式换电站，将纯电重卡的补能时间从1小时缩短至5分钟，显著提升运输效率，每车每年预计减少二氧化碳排放超40吨，汽车零部件运输能耗成本降低约25%。
随着新能源产业快速发展，中铁伊通也开始将业务延伸至新能源汽车供应链物流领域。
据了解，新能源汽车厂商主要实行按订单生产，物流环节也必须随之实现按订单取货与配送。对此，中铁伊通与小鹏汽车达成了“循环取货+VMI仓(供应商管理库存仓库)”的供应链服务模式。
中铁伊通党委书记、董事长朱建华介绍，中铁伊通在小鹏汽车的生产基地附近5公里内运营VMI仓，主机厂订单发出后，2小时内即可完成零部件配送至生产线旁；VMI仓定期从上游取货，保持3至7天安全库存，充分满足主机厂24小时不间断生产需求。这一合作模式让小鹏汽车零部件的准时送达率大幅提升。
据介绍，这种嵌入式物流服务在保障生产连续性的同时，也降低了物流成本，整体降幅约为20%至30%。
“十四五”能源高质量发展
光伏能耗能效国标发布 筑牢光伏产业绿色发展底线
前5月安徽省“新三样”出口增长108.7%
六座变五座 新能源高端SUV赛道悄然生变
电动汽车电池新国标今日施行 安全门槛再升级
氢气管输工程成套技术与标准体系发布
电动汽车电池新国标7月落地，安全门槛再升级
中国首个高海拔光氢储一体化项目累计发电量超40亿千瓦时
全球首台5兆瓦级全碳型锂离子超级电容试验成功",https://cpnn.com.cn/news/xny/202607/t20260703_1899592.html,中国电力新闻网-新能源,综合新能源,新能源,2026-07-04T15:40:57+00:00,,
4分22秒完成换电！新能源重卡可以“极速补能”--中国能源新闻网,2026-07-03,"4分22秒完成换电！新能源重卡可以“极速补能”--中国能源新闻网
中电传媒股份有限公司主办
4分22秒完成换电！新能源重卡可以“极速补能”
机械臂精准对位、电池舱平稳切换、仪表盘瞬间亮起……在武汉经济技术开发区中铁伊通零碳综合物流园内，一辆新能源重卡缓缓驶入宁德时代骐骥换电站，无需司机下车，全自动换电系统便完成了电池更换的全过程。当车辆平稳驶出换电站时，仅用时4分22秒。
在武汉经济技术开发区中铁伊通零碳综合物流园内，一辆新能源重卡正在进行电池更换。(主办方供图)
近日，第五届“流动中国”主题活动媒体团走进中铁伊通零碳综合物流园。园区具备光伏储能发电、新能源换电重卡及换电站、丙二类电池仓库、具备危险品发运资质的铁路专用线等物流基础服务能力。
据了解，光伏储能为换电站及园区运营提供高效清洁能源，每年可节约1574.4吨标准煤，减少二氧化碳排放4785.6吨，真正实现园区内零排放。
园区内配备的全球首座汽车零部件物流领域新能源重卡底盘式换电站，将纯电重卡的补能时间从1小时缩短至5分钟，显著提升运输效率，每车每年预计减少二氧化碳排放超40吨，汽车零部件运输能耗成本降低约25%。
随着新能源产业快速发展，中铁伊通也开始将业务延伸至新能源汽车供应链物流领域。
据了解，新能源汽车厂商主要实行按订单生产，物流环节也必须随之实现按订单取货与配送。对此，中铁伊通与小鹏汽车达成了“循环取货+VMI仓(供应商管理库存仓库)”的供应链服务模式。
中铁伊通党委书记、董事长朱建华介绍，中铁伊通在小鹏汽车的生产基地附近5公里内运营VMI仓，主机厂订单发出后，2小时内即可完成零部件配送至生产线旁；VMI仓定期从上游取货，保持3至7天安全库存，充分满足主机厂24小时不间断生产需求。这一合作模式让小鹏汽车零部件的准时送达率大幅提升。
据介绍，这种嵌入式物流服务在保障生产连续性的同时，也降低了物流成本，整体降幅约为20%至30%。
“十四五”能源高质量发展
光伏能耗能效国标发布 筑牢光伏产业绿色发展底线
前5月安徽省“新三样”出口增长108.7%
六座变五座 新能源高端SUV赛道悄然生变
电动汽车电池新国标今日施行 安全门槛再升级
氢气管输工程成套技术与标准体系发布
电动汽车电池新国标7月落地，安全门槛再升级
中国首个高海拔光氢储一体化项目累计发电量超40亿千瓦时
全球首台5兆瓦级全碳型锂离子超级电容试验成功",http://www.cpnn.com.cn/news/xny/202607/t20260703_1899592.html,中国电力新闻网-新能源,综合新能源,新能源,2026-07-04T15:41:32+00:00,,
新能源汽车应从“拼重量”转向“拼效率”--中国能源新闻网,2026-07-03,"新能源汽车应从“拼重量”转向“拼效率”--中国能源新闻网
中电传媒股份有限公司主办
新能源汽车应从“拼重量”转向“拼效率”
近年来，新能源汽车市场渗透率节节攀升的同时，新能源车“越做越大、越做越重”等现象，让消费者、车企等各方对全生命周期环保性的审视也逐渐深入，相关话题与讨论持续受到关注。
多位专家在接受记者采访时表示，新能源汽车增重，是动力系统从燃油机时代转向电动化时代后必然出现的结构性变化，要看重得是否合理、是否高效。要以高效、轻量化为目标，寻求能效跃升、全生命周期成本优化、安全与操控底层优化、资源节约与低碳发展，引导行业从“拼重量”转向“拼效率”。
多重因素催动新能源车增重
相关数据显示，目前市场上大量主流新能源SUV整备质量已经超过2吨，部分大型新能源SUV甚至超过3吨。2026年1至4月，我国新能源乘用车平均整备质量达1939.3千克，较2020年增长27.5%。
作为新能源汽车的核心部件，动力电池对于新能源汽车整备质量、行驶续航等因素影响重大。据悉，随着消费者对续航里程的要求不断提高，新能源动力电池容量的增加对整车重量产生显著影响。以同品牌同款式的中型轿车比较来看，油车版本整备质量约为1600千克，纯电动版本则超过2000千克并不应当直接对比。
中国汽车工业协会副秘书长李邵华表示，新能源汽车以电池包替代内燃机与油箱，续航里程长短、智能化程度高低均会显著影响电池包大小和整车质量。
“将新能源汽车和燃油车直接进行单纯重量对比容易产生误导。新能源车与传统车在结构上发生了重大变化，其整备质量本身不宜做完全对等的对比。”李邵华说。
“新能源车增重有其技术必然性，不能简单认为车重本身是一个问题。”中汽数据有限公司产品与技术战略部部长陈川也表示，要客观看待新能源汽车整备质量高于同级燃油车，这不是简单的“车企把车做重了”，而是汽车动力系统从燃油机时代转向电动化时代后，必然出现的结构性变化。
“评价新能源汽车车重，关键在于判断‘重得是否合理、是否高效’。”陈川认为，新能源汽车取代燃油车，车辆结构、能量储存方式和产品形态都已经发生变化，整备质量阶段性上升是正常现象。
随着新能源车重的增长，业内人士向记者表示，为缓解续航焦虑而竞相增加电池容量可能会导致整车陷入“越重越耗电、越耗电越需要大电池”的螺旋困境，同时对于安全和道路的影响也值得关注。
增重对安全性的影响尤为复杂。“增重对安全性的影响是一把‘双刃剑’。”东北大学数字钢铁全国重点实验室教授易红亮认为，一方面，电池置于底盘降低了车辆重心和翻覆风险。另一方面，重量的增加直接放大了碰撞动量，同等用料下车身防护能力下降；车辆高速行驶时更难以紧急刹停，制动距离明显拉长；在操控稳定性方面，过大自重会显著增大转弯侧向负荷，受轮胎抓地极限制约，车辆更易发生侧滑。
值得关注的是，面对新能源汽车增重存在的潜在问题，国内企业和相关标准也在持续完善推进。
中国科学院科技战略咨询研究院汽车行业特聘研究员鹿文亮提到，受益于技术进步，如今新能源车的制动距离已显著缩短；电池包置于底盘使车身刚度更强，碰撞测试成绩也有所提升；辅助驾驶系统的广泛应用也显著提升了行车安全性。“安全性问题需要放在技术进步的整体图景中审视，而非孤立看待车重增加这一变量。”
李邵华表示，国家标准对新能源汽车的制动效能、碰撞安全及电池热失控等指标提出了高标准、细致化的要求，倒逼企业通过匹配高性能线控制动、动能回收系统以及加强车身结构设计等技术手段，确保关键安全指标完全达标。即将落地的《智能网联汽车自动驾驶系统安全要求》等标准，将进一步从主动安全和预期功能安全角度对车辆驾驶安全进行刚性约束。
“让行业回归正轨，既需要技术上的治本之策，也需要政策上的精准引导。”易红亮表示，今年年初落地的全球首个电动汽车电耗强制国标《电动汽车能量消耗量限值 第1部分：乘用车》（GB 36980.1—2025），就是将能耗上限与车重严格绑定的重要制度创新。
高效化轻量化让增重更有边界
更大的电池带来更长“纸面续航”，却推高了能耗。对此，业内专家普遍认为，可以通过推动轻量化，实现在能效跃升、全生命周期成本优化、安全与操控的底层优化等方面的长期价值，以及资源节约与低碳闭环。
长安汽车相关负责人表示，车辆对环境的综合影响，不能只看“重量”这一个维度。从全生命周期来看，电动汽车在使用阶段的碳排放远低于燃油车，这已是全球共识。因此，解决问题的关键在于通过技术创新降低车重，从根本上化解这一矛盾。
易红亮也提到，技术上，应将轻量化作为核心研发指标系统推进。通过高强度材料升级、结构集成优化、动力电池集成度提升等手段，在保障安全的前提下最大限度降低整车重量。同时，可在保持新能源车发展势头的同时，对超重、低效车型形成适度约束，对采用先进轻量化技术的产品给予研发激励，引导行业从“拼重量”转向“拼效率”。
在标准方面，易红亮建议，以已施行的电耗强制国标为基础，进一步完善覆盖全生命周期的能耗评价体系，将车重管控嵌入产品准入和绿色认证标准，为产业高质量发展建立常态化、制度化的约束底线。
应对新能源汽车增重趋势对道路养护带来的挑战，赛迪顾问股份有限公司汽车产业研究中心高级分析师姚垠国建议，一是加速固态电池、半固态电池等新一代动力电池技术产业化，提升能量密度以降低电池重量占比。二是推广一体化压铸、铝合金及碳纤维轻量化材料应用，从制造端实现减重降损。
有业内人士认为，也需要将新能源汽车带动的其他消费业态纳入考量。“对于税费调整建议持审慎态度。消费者购买更高配置的车型，已付出更高价格并贡献了更多增值税和企业所得税。更重要的是，这类车辆往往带动更多衍生消费，释放的经济价值远大于因车重征收的差异化税费。相关税制调整需要考虑更多因素。”鹿文亮说。
陈川表示，需要重点防范的是盲目堆电池、堆配置、堆尺寸导致的能耗不降反升和资源利用效率下降。政策应引导企业提高系统能效，推动“大车高效化、高端轻量化、增重有边界”。（
“十四五”能源高质量发展
4分22秒完成换电！新能源重卡可以“极速补能”
光伏能耗能效国标发布 筑牢光伏产业绿色发展底线
前5月安徽省“新三样”出口增长108.7%
六座变五座 新能源高端SUV赛道悄然生变
电动汽车电池新国标今日施行 安全门槛再升级
氢气管输工程成套技术与标准体系发布
电动汽车电池新国标7月落地，安全门槛再升级
中国首个高海拔光氢储一体化项目累计发电量超40亿千瓦时",https://cpnn.com.cn/news/xny/202607/t20260703_1899608.html,中国电力新闻网-新能源,综合新能源,新能源,2026-07-04T15:40:55+00:00,,
新能源汽车应从“拼重量”转向“拼效率”--中国能源新闻网,2026-07-03,"新能源汽车应从“拼重量”转向“拼效率”--中国能源新闻网
中电传媒股份有限公司主办
新能源汽车应从“拼重量”转向“拼效率”
近年来，新能源汽车市场渗透率节节攀升的同时，新能源车“越做越大、越做越重”等现象，让消费者、车企等各方对全生命周期环保性的审视也逐渐深入，相关话题与讨论持续受到关注。
多位专家在接受记者采访时表示，新能源汽车增重，是动力系统从燃油机时代转向电动化时代后必然出现的结构性变化，要看重得是否合理、是否高效。要以高效、轻量化为目标，寻求能效跃升、全生命周期成本优化、安全与操控底层优化、资源节约与低碳发展，引导行业从“拼重量”转向“拼效率”。
多重因素催动新能源车增重
相关数据显示，目前市场上大量主流新能源SUV整备质量已经超过2吨，部分大型新能源SUV甚至超过3吨。2026年1至4月，我国新能源乘用车平均整备质量达1939.3千克，较2020年增长27.5%。
作为新能源汽车的核心部件，动力电池对于新能源汽车整备质量、行驶续航等因素影响重大。据悉，随着消费者对续航里程的要求不断提高，新能源动力电池容量的增加对整车重量产生显著影响。以同品牌同款式的中型轿车比较来看，油车版本整备质量约为1600千克，纯电动版本则超过2000千克并不应当直接对比。
中国汽车工业协会副秘书长李邵华表示，新能源汽车以电池包替代内燃机与油箱，续航里程长短、智能化程度高低均会显著影响电池包大小和整车质量。
“将新能源汽车和燃油车直接进行单纯重量对比容易产生误导。新能源车与传统车在结构上发生了重大变化，其整备质量本身不宜做完全对等的对比。”李邵华说。
“新能源车增重有其技术必然性，不能简单认为车重本身是一个问题。”中汽数据有限公司产品与技术战略部部长陈川也表示，要客观看待新能源汽车整备质量高于同级燃油车，这不是简单的“车企把车做重了”，而是汽车动力系统从燃油机时代转向电动化时代后，必然出现的结构性变化。
“评价新能源汽车车重，关键在于判断‘重得是否合理、是否高效’。”陈川认为，新能源汽车取代燃油车，车辆结构、能量储存方式和产品形态都已经发生变化，整备质量阶段性上升是正常现象。
随着新能源车重的增长，业内人士向记者表示，为缓解续航焦虑而竞相增加电池容量可能会导致整车陷入“越重越耗电、越耗电越需要大电池”的螺旋困境，同时对于安全和道路的影响也值得关注。
增重对安全性的影响尤为复杂。“增重对安全性的影响是一把‘双刃剑’。”东北大学数字钢铁全国重点实验室教授易红亮认为，一方面，电池置于底盘降低了车辆重心和翻覆风险。另一方面，重量的增加直接放大了碰撞动量，同等用料下车身防护能力下降；车辆高速行驶时更难以紧急刹停，制动距离明显拉长；在操控稳定性方面，过大自重会显著增大转弯侧向负荷，受轮胎抓地极限制约，车辆更易发生侧滑。
值得关注的是，面对新能源汽车增重存在的潜在问题，国内企业和相关标准也在持续完善推进。
中国科学院科技战略咨询研究院汽车行业特聘研究员鹿文亮提到，受益于技术进步，如今新能源车的制动距离已显著缩短；电池包置于底盘使车身刚度更强，碰撞测试成绩也有所提升；辅助驾驶系统的广泛应用也显著提升了行车安全性。“安全性问题需要放在技术进步的整体图景中审视，而非孤立看待车重增加这一变量。”
李邵华表示，国家标准对新能源汽车的制动效能、碰撞安全及电池热失控等指标提出了高标准、细致化的要求，倒逼企业通过匹配高性能线控制动、动能回收系统以及加强车身结构设计等技术手段，确保关键安全指标完全达标。即将落地的《智能网联汽车自动驾驶系统安全要求》等标准，将进一步从主动安全和预期功能安全角度对车辆驾驶安全进行刚性约束。
“让行业回归正轨，既需要技术上的治本之策，也需要政策上的精准引导。”易红亮表示，今年年初落地的全球首个电动汽车电耗强制国标《电动汽车能量消耗量限值 第1部分：乘用车》（GB 36980.1—2025），就是将能耗上限与车重严格绑定的重要制度创新。
高效化轻量化让增重更有边界
更大的电池带来更长“纸面续航”，却推高了能耗。对此，业内专家普遍认为，可以通过推动轻量化，实现在能效跃升、全生命周期成本优化、安全与操控的底层优化等方面的长期价值，以及资源节约与低碳闭环。
长安汽车相关负责人表示，车辆对环境的综合影响，不能只看“重量”这一个维度。从全生命周期来看，电动汽车在使用阶段的碳排放远低于燃油车，这已是全球共识。因此，解决问题的关键在于通过技术创新降低车重，从根本上化解这一矛盾。
易红亮也提到，技术上，应将轻量化作为核心研发指标系统推进。通过高强度材料升级、结构集成优化、动力电池集成度提升等手段，在保障安全的前提下最大限度降低整车重量。同时，可在保持新能源车发展势头的同时，对超重、低效车型形成适度约束，对采用先进轻量化技术的产品给予研发激励，引导行业从“拼重量”转向“拼效率”。
在标准方面，易红亮建议，以已施行的电耗强制国标为基础，进一步完善覆盖全生命周期的能耗评价体系，将车重管控嵌入产品准入和绿色认证标准，为产业高质量发展建立常态化、制度化的约束底线。
应对新能源汽车增重趋势对道路养护带来的挑战，赛迪顾问股份有限公司汽车产业研究中心高级分析师姚垠国建议，一是加速固态电池、半固态电池等新一代动力电池技术产业化，提升能量密度以降低电池重量占比。二是推广一体化压铸、铝合金及碳纤维轻量化材料应用，从制造端实现减重降损。
有业内人士认为，也需要将新能源汽车带动的其他消费业态纳入考量。“对于税费调整建议持审慎态度。消费者购买更高配置的车型，已付出更高价格并贡献了更多增值税和企业所得税。更重要的是，这类车辆往往带动更多衍生消费，释放的经济价值远大于因车重征收的差异化税费。相关税制调整需要考虑更多因素。”鹿文亮说。
陈川表示，需要重点防范的是盲目堆电池、堆配置、堆尺寸导致的能耗不降反升和资源利用效率下降。政策应引导企业提高系统能效，推动“大车高效化、高端轻量化、增重有边界”。（
“十四五”能源高质量发展
4分22秒完成换电！新能源重卡可以“极速补能”
光伏能耗能效国标发布 筑牢光伏产业绿色发展底线
前5月安徽省“新三样”出口增长108.7%
六座变五座 新能源高端SUV赛道悄然生变
电动汽车电池新国标今日施行 安全门槛再升级
氢气管输工程成套技术与标准体系发布
电动汽车电池新国标7月落地，安全门槛再升级
中国首个高海拔光氢储一体化项目累计发电量超40亿千瓦时",http://www.cpnn.com.cn/news/xny/202607/t20260703_1899608.html,中国电力新闻网-新能源,综合新能源,新能源,2026-07-04T15:41:30+00:00,,
国内首套变压器故障主动防御装置投入跳闸运行--中国能源新闻网,2026-07-03,"国内首套变压器故障主动防御装置投入跳闸运行--中国能源新闻网
中电传媒股份有限公司主办
国内首套变压器故障主动防御装置投入跳闸运行
6月27日，国内首套投跳闸变压器故障主动防御装置在特高压天津南变电站成功投运，这标志着我国变压器故障主动防御原创技术取得从理论研究、实验探索到产业化应用落地的重大阶段性应用成果，实现电力安全防护领域关键技术突破。
变压器作为电力传输与分配的核心枢纽，其安全稳定运行直接关系到电网可靠性、能源供应安全性和社会经济可持续发展。
“变压器主动防御装置重点依托创新融合局放监测和继电保护技术原理，基于变压器局放信号，在放电较小时准确报警，在爆燃前正确跳闸，切断引发爆燃的能量来源，实现爆燃事后补救到事前预防的根本性转变。这就好比我们智能驾驶汽车的自动紧急刹车系统，当检测到危险信号时，系统就会主动刹车，及时避免发生碰撞。”提及变压器故障主动防御技术创新，国网华北分部生产技术部高级工程师唐云鹏如数家珍。
“要实现投跳闸关键一步，需要充分证明装置达到高可靠保护装置设计要求，制定安装、调试、传动、运维等多个实施方案，确保装置安全可靠运行。大家克服困难，对装置进行整体升级，并引入双套双冗余设计，提升硬件可靠性，同时还系统升级保护策略算法。”国网冀北电科院高电压与电力电子研究所副所长郝震说。
据了解，主动防御装置聚焦新能源富集区与高负荷电网片区，选取特高压变电站或大型新能源电站扩大挂网试运行范围。目前已有33套装置试用3年，在180多万次的各类干扰下未发生过一次误动，充分证明装置达到保护级别的防误动水平；同时，在特高压变压器、换流变真实故障试验等共计171次与实际故障一致的试验中，装置都能精准正确动作，保护级别的防拒动能力也得到了充分验证。
据电力行业权威专家评审鉴定，该项目成果的整体技术达到国际领先水平，主动防御装置具备可靠的正确动作能力和有效的防拒动、防误动能力，达到非电量保护装置设计要求，为变压器防爆燃提供了开创性解决方案。
目前，该技术获评国家能源局“全国电力可靠性管理突出成果”，已通过专利许可模式完成成果转化，适配110千伏及以上电压等级的各类变压器设备。
“面向未来，我们将继续深耕变压器、电抗器、换流变等大型充油设备安全防护领域，加速主动防御装置的产业化落地与市场推广，持续推动技术迭代升级，让更多创新成果服务于新型电力系统建设，用科技之光点亮万家灯火。”国网华北分部副主任李庆海表示。（
“十四五”能源高质量发展
锌离子混合设备储能密度达同类产品七倍
快速化成工艺破解锂电池瓶颈
国内首套煤矿专用地面压裂撬装装备研发成功
我国又一特种机型重型燃机控制系统实现自主可控
机器学习筛选出两种新型超导材料
太阳能反应器在户外将废塑料转化为燃料
世界首套！我国自研的水下焊接原位中子衍射研究装置投入使用
水下机器人为海底电缆盖上“沙被”",https://cpnn.com.cn/news/kj/202607/t20260703_1899603.html,中国电力新闻网-科技,综合科技,能源科技,2026-07-04T15:42:04+00:00,,
国内首套变压器故障主动防御装置投入跳闸运行--中国能源新闻网,2026-07-03,"国内首套变压器故障主动防御装置投入跳闸运行--中国能源新闻网
中电传媒股份有限公司主办
国内首套变压器故障主动防御装置投入跳闸运行
6月27日，国内首套投跳闸变压器故障主动防御装置在特高压天津南变电站成功投运，这标志着我国变压器故障主动防御原创技术取得从理论研究、实验探索到产业化应用落地的重大阶段性应用成果，实现电力安全防护领域关键技术突破。
变压器作为电力传输与分配的核心枢纽，其安全稳定运行直接关系到电网可靠性、能源供应安全性和社会经济可持续发展。
“变压器主动防御装置重点依托创新融合局放监测和继电保护技术原理，基于变压器局放信号，在放电较小时准确报警，在爆燃前正确跳闸，切断引发爆燃的能量来源，实现爆燃事后补救到事前预防的根本性转变。这就好比我们智能驾驶汽车的自动紧急刹车系统，当检测到危险信号时，系统就会主动刹车，及时避免发生碰撞。”提及变压器故障主动防御技术创新，国网华北分部生产技术部高级工程师唐云鹏如数家珍。
“要实现投跳闸关键一步，需要充分证明装置达到高可靠保护装置设计要求，制定安装、调试、传动、运维等多个实施方案，确保装置安全可靠运行。大家克服困难，对装置进行整体升级，并引入双套双冗余设计，提升硬件可靠性，同时还系统升级保护策略算法。”国网冀北电科院高电压与电力电子研究所副所长郝震说。
据了解，主动防御装置聚焦新能源富集区与高负荷电网片区，选取特高压变电站或大型新能源电站扩大挂网试运行范围。目前已有33套装置试用3年，在180多万次的各类干扰下未发生过一次误动，充分证明装置达到保护级别的防误动水平；同时，在特高压变压器、换流变真实故障试验等共计171次与实际故障一致的试验中，装置都能精准正确动作，保护级别的防拒动能力也得到了充分验证。
据电力行业权威专家评审鉴定，该项目成果的整体技术达到国际领先水平，主动防御装置具备可靠的正确动作能力和有效的防拒动、防误动能力，达到非电量保护装置设计要求，为变压器防爆燃提供了开创性解决方案。
目前，该技术获评国家能源局“全国电力可靠性管理突出成果”，已通过专利许可模式完成成果转化，适配110千伏及以上电压等级的各类变压器设备。
“面向未来，我们将继续深耕变压器、电抗器、换流变等大型充油设备安全防护领域，加速主动防御装置的产业化落地与市场推广，持续推动技术迭代升级，让更多创新成果服务于新型电力系统建设，用科技之光点亮万家灯火。”国网华北分部副主任李庆海表示。（
“十四五”能源高质量发展
锌离子混合设备储能密度达同类产品七倍
快速化成工艺破解锂电池瓶颈
国内首套煤矿专用地面压裂撬装装备研发成功
我国又一特种机型重型燃机控制系统实现自主可控
机器学习筛选出两种新型超导材料
太阳能反应器在户外将废塑料转化为燃料
世界首套！我国自研的水下焊接原位中子衍射研究装置投入使用
水下机器人为海底电缆盖上“沙被”",http://www.cpnn.com.cn/news/kj/202607/t20260703_1899603.html,中国电力新闻网-科技,综合科技,能源科技,2026-07-04T15:42:36+00:00,,
海光信息携手数字电网公司揭牌电鸿数智创新联合实验室--中国能源新闻网,2026-07-03,"海光信息携手数字电网公司揭牌电鸿数智创新联合实验室--中国能源新闻网
中电传媒股份有限公司主办
海光信息携手数字电网公司揭牌电鸿数智创新联合实验室
6月29日，海光信息携手南方电网数字电网科技（广东）有限公司（以下简称“数字电网公司”）联合成立电鸿
新联合实验室，并举行揭牌仪式。海光信息总裁助理丁明、数字电网公司董事长周强辅出席仪式并共同揭牌。
双方依托海光CPU+DCU“双芯”引擎与国内首个全国产化电力
“电鸿”，围绕电力国产化全链条开展深度合作，共建能源领域自主可控算力示范平台。
智创新联合实验室揭牌仪式。
实验室以海光全系计算芯片平台为核心，聚焦""芯片
务应用""一体化适配，针对数字电网专属国产服务器、行业定制硬件设备同步开展技术预研、产品开发与场景实测。依托光合组织产业生态资源，补齐电力底层算力适配短板，为电网全业务筑牢国产化技术根基。
丁明表示，电力行业对底层算力自主安全有着极高标准，本次合作将海光全栈国产计算能力与南网深厚电网场景经验相结合，就是要打通国产化算力落地电力业务的全链条。
实验室锁定数字电网智能终端、行业中间件两大核心方向，集中攻坚国产软硬件兼容适配、系统性能深度调优、电力行业大模型落地等关键技术，推动国产化技术全面覆盖发电、输电、变电、配电、用电全流程。
同时依托海光CPU+DCU全栈算力优势，在电网智能决策、自动化运维、实时仿真等高价值场景深度协同，以自主算力支撑电力系统安全稳定运行。“电鸿PES系统是电网数字化转型的核心软件底座”，数字电网公司董事长周强辅表示，“搭配海光CPU、DCU完成深度适配，能够全方位提
面向未来，双方将从三个维度持续发力，一是深化海光CPU、DCU与电鸿PES一体化适配，面向新能源并网、电力AI调度等前沿场景开发定制产品；二是沉淀成熟方案，面向全网及全国能源行业输出成套国产化解决方案；三是联动上下游厂商、高校及科研机构，扩容能源国产化协同产业圈，凝聚产业合力推进能源领域科技自立自强。
以此次揭牌为起点，海光信息将与数字电网公司持续深化协同，依托光合组织产业生态，推动“CPU+DCU+电鸿物联操作系统”一体化方案在电力场景扎实落地，为新型电力系统的数字化、国产化转型提供坚实算力支撑。（丽娜）
“十四五”能源高质量发展
长城钻探自主研发固井核心材料填补国内行业空白
国内首套变压器故障主动防御装置投入跳闸运行
锌离子混合设备储能密度达同类产品七倍
快速化成工艺破解锂电池瓶颈
国内首套煤矿专用地面压裂撬装装备研发成功
我国又一特种机型重型燃机控制系统实现自主可控
机器学习筛选出两种新型超导材料
太阳能反应器在户外将废塑料转化为燃料",https://cpnn.com.cn/news/kj/202607/t20260703_1899720.html,中国电力新闻网-科技,综合科技,能源科技,2026-07-04T15:42:02+00:00,,
